37,5,8.6,2014
38,5,11.4,2014
39,5,2.5,2014
40,5,1.9,2014
41,5,3.9,2014
42,5,7.7,2014
43,5,1.8,2014
44,5,11.3,2014
45,5,9.0,2014
46,5,1.9,2014
47,5,2.0,2014
48,5,1.5,2014
49,5,5.6,2014
50,5,2.7,2014
51,5,7.6,2014
52,5,2.3,2014
53,5,2.4,2014
54,5,10.1,2014
55,5,2.4,2014
56,5,3.3,2014
57,5,7.6,2014
58,5,3.0,2014
59,5,11.5,2014
60,5,10.7,2014
61,5,2.2,2014
62,5,4.7,2014
63,5,7.0,2014
64,5,3.8,2014
65,5,1.9,2014
66,5,3.6,2014
67,5,12.9,2014
68,5,7.6,2014
69,5,23.3,2014
70,5,3.0,2014
71,5,3.0,2014
72,5,7.1,2014
73,5,6.8,2014
74,5,6.5,2014
75,5,64.3,2014
76,5,10.0,2014
77,5,26.5,2014
78,5,31.0,2014
79,5,2.3,2014
80,5,6.2,2014
81,5,3.0,2014
82,5,2.6,2014
83,5,5.5,2014
84,5,3.6,2014
85,5,1.6,2014
86,5,4.7,2014
87,5,4.8,2014
88,5,2.6,2014
89,5,5.1,2014
90,5,8.4,2014
91,5,28.1,2014
92,5,45.8,2014
93,5,50.3,2014
94,5,46.4,2014
95,5,35.2,2014
971,6,12.8,2009
972,6,10.5,2009
973,6,26.7,2009
974,6,17.6,2009
01,6,13.4,2009
02,6,17.3,2009
03,6,18.5,2009
04,6,19.5,2009
05,6,22.5,2009
06,6,23.1,2009
07,6,14.6,2009
08,6,18.2,2009
09,6,17.2,2009
10,6,17.7,2009
11,6,18.2,2009
12,6,22.2,2009
13,6,16.3,2009
14,6,15.8,2009
15,6,24.5,2009
16,6,14.8,2009
17,6,16.6,2009
18,6,17.3,2009
19,6,16.5,2009
2A,6,18.4,2009
2B,6,17.8,2009
21,6,17.5,2009
22,6,15.6,2009
23,6,21.5,2009
24,6,17.0,2009
25,6,15.8,2009
26,6,15.8,2009
27,6,13.7,2009
28,6,15.2,2009
29,6,13.7,2009
30,6,15.0,2009
31,6,13.8,2009
32,6,17.6,2009
33,6,14.3,2009
34,6,16.7,2009
35,6,15.7,2009
36,6,19.2,2009
37,6,16.0,2009
38,6,14.3,2009
39,6,17.3,2009
40,6,14.0,2009
41,6,15.8,2009
42,6,14.9,2009
43,6,18.4,2009
44,6,13.7,2009
45,6,14.8,2009
46,6,18.1,2009
47,6,17.1,2009
48,6,24.9,2009
49,6,16.8,2009
50,6,17.8,2009
51,6,18.4,2009
52,6,20.8,2009
53,6,19.2,2009
54,6,14.4,2009
55,6,19.0,2009
56,6,14.7,2009
57,6,12.0,2009
58,6,19.8,2009
59,6,14.7,2009
60,6,13.7,2009
61,6,19.2,2009
62,6,14.8,2009
63,6,16.6,2009
64,6,14.6,2009
65,6,17.1,2009
66,6,16.9,2009
67,6,16.9,2009
68,6,14.4,2009
69,6,16.0,2009
70,6,15.5,2009
71,6,16.9,2009
72,6,16.6,2009
73,6,18.5,2009
74,6,15.9,2009
75,6,22.5,2009
76,6,15.5,2009
77,6,11.4,2009
78,6,13.3,2009
79,6,16.3,2009
80,6,17.8,2009
81,6,15.5,2009
82,6,15.8,2009
83,6,18.0,2009
84,6,16.0,2009
85,6,15.0,2009
86,6,13.9,2009
87,6,14.7,2009
88,6,17.0,2009
89,6,17.9,2009
90,6,16.5,2009
91,6,11.6,2009
92,6,19.8,2009
93,6,13.3,2009
94,6,14.8,2009
95,6,11.6,2009
971,6,11.2,2014
972,6,9.5,2014
973,6,25.2,2014
974,6,16.4,2014
01,6,12.1,2014
02,6,15.2,2014
03,6,17.3,2014
04,6,17.2,2014
05,6,21.2,2014
06,6,22.1,2014
07,6,13.7,2014
08,6,16.2,2014
09,6,15.7,2014
10,6,16.0,2014
11,6,16.5,2014
12,6,20.2,2014
13,6,15.5,2014
14,6,14.6,2014
15,6,21.9,2014
16,6,13.5,2014
17,6,15.3,2014
18,6,15.4,2014
19,6,14.6,2014
2A,6,17.8,2014
2B,6,16.5,2014
21,6,16.5,2014
22,6,13.9,2014
23,6,19.9,2014
24,6,15.4,2014
25,6,14.8,2014
26,6,14.4,2014
27,6,12.3,2014
28,6,13.5,2014
29,6,12.8,2014
30,6,14.2,2014
31,6,13.6,2014
32,6,15.6,2014
33,6,13.9,2014
34,6,16.3,2014
35,6,14.4,2014
36,6,17.1,2014
37,6,15.3,2014
38,6,14.4,2014
39,6,15.6,2014
40,6,12.3,2014
41,6,14.3,2014
42,6,13.4,2014
43,6,16.2,2014
44,6,13.5,2014
45,6,13.5,2014
46,6,16.5,2014
47,6,15.3,2014
48,6,22.5,2014
49,6,15.2,2014
50,6,15.6,2014
51,6,17.2,2014
52,6,18.5,2014
53,6,17.0,2014
54,6,13.2,2014
55,6,16.9,2014
56,6,13.5,2014
57,6,10.8,2014
58,6,17.8,2014
59,6,13.6,2014
60,6,12.1,2014
61,6,17.1,2014
62,6,12.9,2014
63,6,15.1,2014
64,6,13.4,2014
65,6,15.2,2014
66,6,15.7,2014
67,6,16.7,2014
68,6,13.4,2014
69,6,16.2,2014
70,6,13.4,2014
71,6,15.4,2014
72,6,15.0,2014
73,6,17.4,2014
74,6,15.2,2014
75,6,23.4,2014
76,6,14.0,2014
77,6,10.3,2014
78,6,12.9,2014
79,6,14.5,2014
80,6,16.3,2014
81,6,14.1,2014
82,6,14.2,2014
83,6,16.8,2014
84,6,14.8,2014
85,6,13.1,2014
86,6,13.2,2014
87,6,13.2,2014
88,6,15.0,2014
89,6,15.8,2014
90,6,15.0,2014
91,6,11.0,2014
92,6,20.5,2014
93,6,13.3,2014
94,6,14.6,2014
95,6,10.9,2014
